観測所番号,都道府県,地点,国際地点番号,現在時刻(年),現在時刻(月),現在時刻(日),現在時刻(時),現在時刻(分),現在値(mm),現在値の品質情報,1日の最大値(mm),1日の最大値の品質情報,1日の最大値起時（時）(まで),1日の最大値起時（分）(まで),1日の最大値起時(まで)の品質情報,極値更新,10年未満での極値更新,31日までの観測史上1位の値(mm),31日までの観測史上1位の値の品質情報,31日までの観測史上1位の値の年,31日までの観測史上1位の値の月,31日までの観測史上1位の値の日,31日までの1月の1位の値(mm),31日までの1月の1位の値の品質情報,31日までの1月の1位の値の年,31日までの1月の1位の値の月,31日までの1月の1位の値の日,統計開始年
33841,岩手県,衣川（コロモガワ）,,2025,01,01,12,10,0.0,8,2.0,4,05,14,4,,,47.0,8,2021,06,15,10,8,2007,01,06,1976
33856,岩手県,大東（ダイトウ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,46.5,8,2013,07,26,9,8,2007,01,06,2005
33877,岩手県,大船渡（オオフナト）,47512,2025,01,01,12,10,0.0,8,0.0,4,,,,,,58.0,8,2019,08,08,39.5,8,2007,01,06,1963
33911,岩手県,一関（イチノセキ）,,2025,01,01,12,10,0.0,8,1.5,4,03,41,4,,,49.0,8,2016,08,02,12,8,2007,01,06,1976
33921,岩手県,千厩（センマヤ）,,2025,01,01,12,10,0.0,8,0.5,4,05,48,4,,,59,8,1982,08,21,10,8,2007,01,06,1976
34012,宮城県,駒ノ湯（コマノユ）,,2025,01,01,12,10,0.0,8,2.0,4,00,55,4,,,72.0,8,2015,09,11,16,8,2002,01,21,1976
34026,宮城県,気仙沼（ケセンヌマ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,84.5,8,2013,07,26,18,8,2007,01,06,1976
34056,宮城県,鴬沢（ウグイスザワ）,,2025,01,01,12,10,0.0,8,1.0,4,00,06,4,,,51.5,8,2015,09,11,11,8,2007,01,06,2001
34096,宮城県,川渡（カワタビ）,,2025,01,01,12,10,0.0,8,1.0,4,07,31,4,,,76,8,1989,08,14,10,8,2007,01,06,1976
34111,宮城県,築館（ツキダテ）,,2025,01,01,12,10,0.0,8,0.5,4,00,16,4,,,68,8,1977,07,26,13,8,2007,01,06,1976
34171,宮城県,米山（ヨネヤマ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,55.0,8,2019,10,13,10,8,2002,01,21,1976
34186,宮城県,志津川（シヅガワ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,67.5,8,2023,09,06,13,8,2007,01,06,1976
34206,宮城県,加美（カミ）,,2025,01,01,12,10,0.0,8,0.5,4,10,12,4,,,56.5,8,2014,08,07,11,8,2007,01,06,2005
34216,宮城県,古川（フルカワ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,74.0,8,2022,07,16,12,8,2007,01,06,1976
34241,宮城県,雄勝（オガツ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,95,8,2005,10,22,22,8,2007,01,06,1976
34262,宮城県,泉ケ岳（イズミガダケ）,,2025,01,01,12,10,0.0,8,2.0,4,00,34,4,,,65.0,8,2015,09,10,12.5,8,2020,01,29,2005
34266,宮城県,大衡（オオヒラ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,62.0,8,2015,09,11,12,8,2002,01,21,1976
34276,宮城県,鹿島台（カシマダイ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,59.0,8,2023,09,06,13,8,2007,01,06,1976
34292,宮城県,石巻（イシノマキ）,47592,2025,01,01,12,10,0.0,8,0.0,4,,,,,,91.0,8,2014,09,11,14.0,8,2002,01,27,1937
34296,宮城県,女川（オナガワ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,76.5,8,2011,09,21,10.0,8,2020,01,29,2011
34311,宮城県,新川（ニッカワ）,,2025,01,01,12,10,0.0,8,1.5,4,02,24,4,,,72,8,1990,07,24,14,8,2002,01,21,1976
34331,宮城県,塩釜（シオガマ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,69,8,1990,09,20,10,8,2007,01,06,1976
34392,宮城県,仙台（センダイ）,47590,2025,01,01,12,10,0.0,8,0.0,4,,,,,,94.3,8,1948,09,16,12.5,8,2007,01,06,1937
34436,宮城県,名取（ナトリ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,65.5,8,2011,09,21,10,8,2007,01,06,2003
34461,宮城県,白石（シロイシ）,,2025,01,01,12,10,0.5,8,0.5,4,12,10,4,,,51,8,1982,09,12,12.5,8,2020,01,29,1976
34462,宮城県,蔵王（ザオウ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,57.5,8,2014,08,07,9.5,8,2020,01,29,2005
34471,宮城県,亘理（ワタリ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,74,8,1990,09,20,11.0,8,2020,01,29,1976
34506,宮城県,丸森（マルモリ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,69.0,8,2008,08,29,16.5,8,2024,01,21,1977
34526,宮城県,筆甫（ヒッポ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,86.0,8,2013,07,26,15.0,8,2020,01,29,1978
35002,山形県,飛島（トビシマ）,,2025,01,01,12,10,0.0,8,0.5,4,11,51,4,,,63,8,2005,08,13,11.0,8,2009,01,12,1978
35052,山形県,酒田（サカタ）,47587,2025,01,01,12,10,0.0,8,0.5,4,08,43,4,,,86.0,8,2024,07,25,13.4,8,1963,01,06,1937
35056,山形県,酒田大沢（サカタオオサワ）,,2025,01,01,12,10,0.0,8,0.5,4,06,51,4,,,112.5,8,2018,08,05,9.5,8,2024,01,09,2017
35071,山形県,差首鍋（サスナベ）,,2025,01,01,12,10,0.0,8,1.5,4,05,11,4,,,72.0,8,2018,08,05,10.5,8,2024,01,09,1976
35086,山形県,浜中（ハマナカ）,,2025,01,01,12,10,0.0,8,0.5,4,08,20,4,,,82.0,8,2008,08,14,10.0,8,2024,01,09,2003
35116,山形県,金山（カネヤマ）,,2025,01,01,12,10,0.0,8,1.0,4,07,31,4,,,59.0,8,2018,08,05,9,8,2002,01,12,1976
35141,山形県,鶴岡（ツルオカ）,,2025,01,01,12,10,0.0,8,1.0,4,00,31,4,,,75.5,8,2018,08,05,10.0,8,2019,01,25,1976
35146,山形県,狩川（カリカワ）,,2025,01,01,12,10,0.0,8,0.5,4,10,22,4,,,67.5,8,2008,08,15,9,8,2003,01,04,1976
35162,山形県,新庄（シンジョウ）,47520,2025,01,01,12,10,0.0,8,1.5,4,10,03,4,,,75.0,8,1974,08,01,10.0,8,2002,01,21,1957
35171,山形県,瀬見（セミ）,,2025,01,01,12,10,0.0,8,2.0,4,08,32,4,,,63,8,1997,07,14,12,8,2002,01,12,1976
35176,山形県,向町（ムカイマチ）,,2025,01,01,12,10,0.0,8,1.5,4,07,57,4,,,63.0,8,2024,07,25,9,8,2007,01,06,1976
35201,山形県,櫛引（クシビキ）,,2025,01,01,12,10,0.0,8,1.0,4,00,32,4,,,63.0,8,2013,07,22,9.0,8,2020,01,09,1977
35216,山形県,肘折（ヒジオリ）,,2025,01,01,12,10,0.5,8,2.0,4,10,42,4,,,67.5,8,2018,08,06,9,8,2001,01,15,1976
35231,山形県,尾花沢（オバナザワ）,,2025,01,01,12,10,0.0,8,1.5,4,09,11,4,,,61,8,1976,08,05,7,8,2005,01,11,1976
35246,山形県,鼠ケ関（ネズガセキ）,,2025,01,01,12,10,0.0,8,1.0,4,00,01,4,,,70.0,8,2018,08,05,11,8,2007,01,08,1976
35256,山形県,荒沢（アラサワ）,,2025,01,01,12,10,0.0,8,2.0,4,07,58,4,,,59.0,8,2012,10,05,16,8,2007,01,08,1979
35332,山形県,村山（ムラヤマ）,,2025,01,01,12,10,0.5,8,2.5,4,01,37,4,,,51.5,8,2015,07,22,6.5,8,2020,01,29,2002
35334,山形県,東根（ヒガシネ）,,2025,01,01,12,10,0.0,8,2.0,4,01,49,4,,,37.5,8,2018,08,06,26,4,2006,01,20,2003
35361,山形県,大井沢（オオイサワ）,,2025,01,01,12,10,1.0,8,4.0,4,07,57,4,,,60,8,2000,07,04,11,8,2005,01,10,1978
35376,山形県,左沢（アテラザワ）,,2025,01,01,12,10,0.0,8,3.0,4,06,18,4,,,53.5,8,2024,08,07,7,8,1987,01,08,1976
35426,山形県,山形（ヤマガタ）,47588,2025,01,01,12,10,0.0,8,2.5,4,00,22,4,,,74.5,8,1981,08,03,10.0,8,2020,01,29,1931
35456,山形県,長井（ナガイ）,,2025,01,01,12,10,0.5,8,2.0,4,04,33,4,,,72.5,8,2022,08,03,8.5,8,2014,01,30,1976
35466,山形県,上山中山（カミノヤマナカヤマ）,,2025,01,01,12,10,0.0,8,2.0,4,09,51,4,,,54.5,8,2014,07,09,6.5,8,2011,01,17,2006
35486,山形県,小国（オグニ）,,2025,01,01,12,10,0.0,8,2.5,4,01,56,4,,,78,8,2004,07,17,14,8,2007,01,07,1976
35511,山形県,高畠（タカハタ）,,2025,01,01,12,10,0.0,8,1.5,4,04,49,4,,,55.5,8,2023,08,17,13,8,1981,01,03,1977
35537,山形県,中津川（ナカツガワ）,,2025,01,01,12,10,0.5,8,4.5,4,01,58,4,,,80,8,1983,08,11,19,8,1990,01,27,1981
35541,山形県,高峰（タカミネ）,,2025,01,01,12,10,0.0,8,3.0,4,02,12,4,,,59.5,8,2011,07,11,11,8,1991,01,06,1976
35552,山形県,米沢（ヨネザワ）,,2025,01,01,12,10,0.0,8,2.5,4,06,37,4,,,55,8,1983,09,08,8.5,8,2009,01,31,1976
36056,福島県,茂庭（モニワ）,,2025,01,01,12,10,0.0,8,1.0,4,05,04,4,,,55.5,8,2016,08,17,8.0,8,2024,01,21,1992
36066,福島県,梁川（ヤナガワ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,68,8,1981,07,11,9.0,8,2020,01,29,1976
36106,福島県,桧原（ヒバラ）,,2025,01,01,12,10,0.0,8,3.0,4,03,25,4,,,67,8,1998,08,06,11.0,8,2009,01,31,1978
36127,福島県,福島（フクシマ）,47595,2025,01,01,12,10,0.0,8,0.5,4,01,02,4,,,71.0,8,2017,07,28,11.7,8,1962,01,01,1937
36151,福島県,相馬（ソウマ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,60.0,8,2020,09,11,24.0,8,2020,01,29,1976
36176,福島県,喜多方（キタカタ）,,2025,01,01,12,10,0.0,8,3.0,4,02,37,4,,,87.0,8,2024,08,07,9.5,8,2022,01,02,1976
36196,福島県,鷲倉（ワシクラ）,,2025,01,01,12,10,0.5,8,2.5,4,03,13,4,,,75.0,8,2016,08,02,16,8,2002,01,21,1977
36221,福島県,飯舘（イイタテ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,92,8,1994,08,20,11,8,2002,01,27,1976
36231,福島県,原町（ハラマチ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,71.0,8,2023,09,09,31.0,8,2020,01,29,1976
36251,福島県,西会津（ニシアイヅ）,,2025,01,01,12,10,0.0,8,0.5,4,03,38,4,,,45.5,8,2010,08,31,11.0,8,2017,01,13,1976
36276,福島県,猪苗代（イナワシロ）,,2025,01,01,12,10,0.0,8,1.5,4,03,20,4,,,56.5,8,2024,08,07,16.5,8,2009,01,31,1976
36291,福島県,二本松（ニホンマツ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,94.0,8,2022,07,28,8.0,8,2020,01,29,1976
36307,福島県,津島（ツシマ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,59.5,8,2012,07,30,12.0,8,2024,01,21,1977
36342,福島県,金山（カネヤマ）,,2025,01,01,12,10,,1,,1,,,,,,72.5,8,2009,07,26,9.5,8,2022,01,01,2007
36361,福島県,若松（ワカマツ）,47570,2025,01,01,12,10,0.0,8,0.0,4,,,,,,75.0,8,2008,09,03,13.5,8,1970,01,31,1953
36391,福島県,船引（フネヒキ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,63.0,8,2014,08,02,9.0,8,2009,01,31,1976
36411,福島県,浪江（ナミエ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,62.0,8,2019,10,25,24.0,8,2020,01,29,1976
36426,福島県,只見（タダミ）,,2025,01,01,12,10,0.0,8,4.0,4,06,14,4,,,88.5,8,2017,07,18,11,8,1988,01,29,1976
36461,福島県,湖南（コナン）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,77.5,8,2019,07,24,11,8,2002,01,21,1982
36476,福島県,郡山（コオリヤマ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,65,8,1981,07,13,7.5,8,2009,01,31,1976
36501,福島県,川内（カワウチ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,77.5,8,2015,07,16,16,8,2002,01,21,1976
36511,福島県,富岡（トミオカ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,63,8,1993,11,14,28,8,2002,01,21,1976
36536,福島県,南郷（ナンゴウ）,,2025,01,01,12,10,0.0,8,4.0,4,06,58,4,,,99.5,8,2023,08,18,12.0,8,2017,01,13,1976
36562,福島県,湯本（ユモト）,,2025,01,01,12,10,0.0,8,0.5,4,00,26,4,,,72.0,8,2020,09,11,21,8,2002,01,21,1988
36571,福島県,長沼（ナガヌマ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,64,8,1998,07,28,8.0,8,2024,01,21,1978
36581,福島県,玉川（タマカワ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,63.0,8,2010,07,26,9.5,8,2016,01,18,2003
36591,福島県,小野新町（オノニイマチ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,63,8,1987,09,10,10,8,2002,01,27,1976
36597,福島県,川前（カワマエ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,55.5,8,2015,07,16,9.0,8,2020,01,29,2014
36611,福島県,広野（ヒロノ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,67.5,8,2013,04,07,28,8,2002,01,21,1976
36641,福島県,田島（タジマ）,,2025,01,01,12,10,0.0,8,0.5,4,07,14,4,,,56.0,8,2022,08,08,16.5,8,2009,01,31,1976
36667,福島県,白河（シラカワ）,47597,2025,01,01,12,10,0.0,8,0.0,4,,,,,,94.5,8,2019,07,24,11.5,8,1970,01,31,1940
36676,福島県,石川（イシカワ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,73.5,8,2013,07,27,18.0,8,2020,01,29,1976
36716,福島県,桧枝岐（ヒノエマタ）,,2025,01,01,12,10,0.0,8,2.5,4,06,12,4,,,45.0,8,2024,08,14,9.5,8,2020,01,29,1978
36726,福島県,舘岩（タテイワ）,,2025,01,01,12,10,0.0,8,2.0,4,05,16,4,,,44,8,1981,07,21,14,8,1995,01,14,1978
36781,福島県,平（タイラ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,91.5,8,2013,04,07,39.0,8,2024,01,21,1976
36821,福島県,東白川（ヒガシシラカワ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,78,8,2000,07,02,9,8,2002,01,27,1976
36836,福島県,山田（ヤマダ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,81.0,8,2023,09,08,25.5,8,2020,01,29,2009
36846,福島県,小名浜（オナハマ）,47598,2025,01,01,12,10,0.0,8,0.0,4,,,,,,69.5,8,2007,08,22,37.5,8,2002,01,21,1937
40041,茨城県,花園（ハナゾノ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,84.0,8,2023,09,08,32.0,8,2024,01,21,1976
40046,茨城県,北茨城（キタイバラキ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,77.5,8,2023,09,08,25,8,2002,01,21,1976
40061,茨城県,大子（ダイゴ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,82,8,2003,08,05,18.5,8,2020,01,29,1976
40066,茨城県,徳田（トクダ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,62.0,8,2010,08,28,21.5,8,2020,01,29,1977
40076,茨城県,大能（オオノウ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,69,8,2003,08,21,25.0,8,2020,01,29,1985
40091,茨城県,常陸大宮（ヒタチオオミヤ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,104,8,1989,09,15,18.0,8,2020,01,29,1978
40126,茨城県,中野（ナカノ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,59,8,1982,08,15,25.5,8,2020,01,29,1977
40136,茨城県,日立（ヒタチ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,93.0,8,2023,09,08,29,8,2002,01,21,1976
40181,茨城県,門井（カドイ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,97.5,8,2011,07,28,19.0,8,2020,01,29,1982
40191,茨城県,笠間（カサマ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,81.5,8,2009,08,07,14.5,8,2020,01,29,1976
40201,茨城県,水戸（ミト）,47629,2025,01,01,12,10,0.0,8,0.0,4,,,,,,81.7,8,1947,09,15,23.0,8,2002,01,21,1906
40221,茨城県,古河（コガ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,75,8,2003,08,05,14.0,8,2020,01,29,1976
40231,茨城県,下館（シモダテ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,74.0,8,2009,08,07,19.0,8,2020,01,29,2001
40241,茨城県,柿岡（カキオカ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,114.5,8,2011,08,11,19,8,2002,01,21,1976
40251,茨城県,美野里（ミノリ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,73.0,8,2011,08,11,24,8,2002,01,21,1976
40281,茨城県,下妻（シモツマ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,75,8,1977,07,03,14.5,8,2020,01,29,1976
40311,茨城県,鉾田（ホコタ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,65.5,8,2023,09,08,38,8,2002,01,21,1978
40326,茨城県,坂東（バンドウ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,83.0,8,2019,09,10,15.5,8,2020,01,29,1976
40336,茨城県,つくば（ツクバ）(館野（タテノ）),47646,2025,01,01,12,10,0.0,8,0.0,4,,,,,,72.0,8,2005,08,08,26.5,8,2020,01,29,1921
40341,茨城県,土浦（ツチウラ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,65.5,8,2016,08,17,24,8,2002,01,21,1976
40391,茨城県,江戸崎（エドサキ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,68,8,1994,09,01,17,8,2002,01,27,1976
40406,茨城県,鹿嶋（カシマ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,87,8,1999,10,27,55,8,2006,01,14,1976
40426,茨城県,龍ケ崎（リュウガサキ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,85,8,1976,09,02,20,8,2002,01,21,1976
41011,栃木県,那須高原（ナスコウゲン）,,2025,01,01,12,10,0.0,8,0.5,4,04,26,4,,,90,8,1998,08,27,19,8,2002,01,21,1976
41076,栃木県,五十里（イカリ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,84,8,2001,07,18,16,8,2002,01,21,1976
41091,栃木県,黒磯（クロイソ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,117,8,1977,09,03,11,8,2002,01,21,1976
41116,栃木県,土呂部（ドロブ）,,2025,01,01,12,10,0.0,8,1.0,4,00,44,4,,,55.0,8,2024,09,11,13,8,2002,01,21,1977
41141,栃木県,大田原（オオタワラ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,87.0,8,2013,07,27,9.0,8,2020,01,29,1976
41166,栃木県,奥日光（オクニッコウ）(日光（ニツコウ）),47690,2025,01,01,12,10,0.0,8,0.0,4,,,,,,79.5,8,1966,09,25,17.0,8,2002,01,21,1944
41172,栃木県,日光東町（ニッコウヒガシマチ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,75.5,8,2023,09,05,8.0,8,2024,01,21,2022
41181,栃木県,塩谷（シオヤ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,103.5,8,2024,08,25,15.0,8,2020,01,29,1978
41211,栃木県,足尾（アシオ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,71.5,8,2018,08,10,19,8,2002,01,21,1976
41241,栃木県,高根沢（タカネザワ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,101.5,8,2022,07,27,15,8,2002,01,27,1976
41247,栃木県,那須烏山（ナスカラスヤマ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,67.5,8,2024,09,15,23.0,8,2020,01,29,2009
41271,栃木県,鹿沼（カヌマ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,99.0,8,2013,07,27,13.0,8,2020,01,29,1976
41277,栃木県,宇都宮（ウツノミヤ）,47615,2025,01,01,12,10,0.0,8,0.0,4,,,,,,100.5,8,1957,08,07,13.5,8,2020,01,29,1930
41311,栃木県,葛生（クズウ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,90,8,2001,08,10,13,8,2002,01,27,1976
41331,栃木県,真岡（モオカ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,90.5,8,2016,08,23,12.0,8,2020,01,29,1976
41356,栃木県,足利（アシカガ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,68.5,8,2024,07,22,16.0,8,2009,01,31,1976
41361,栃木県,佐野（サノ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,86.5,8,2014,06,23,16.5,8,2020,01,29,1976
41371,栃木県,栃木（トチギ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,71,8,1987,08,18,10.5,8,2020,01,29,1976
41376,栃木県,小山（オヤマ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,87,8,2003,08,05,11.5,8,2020,01,29,1976
42046,群馬県,藤原（フジワラ）,,2025,01,01,12,10,0.0,8,2.5,4,03,50,4,,,52,8,1983,07,27,13,8,2002,01,21,1977
42091,群馬県,みなかみ（ミナカミ）,,2025,01,01,12,10,0.0,8,1.5,4,01,34,4,,,62.5,8,2015,07,30,13,8,2002,01,21,1976
42106,群馬県,片品（カタシナ）,,2025,01,01,12,10,0.5,8,1.5,4,04,05,4,,,49.5,8,2011,08,07,10,8,2002,01,21,1977
42121,群馬県,草津（クサツ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,53.5,8,2022,08,04,8,8,2002,01,21,1976
42146,群馬県,沼田（ヌマタ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,77.5,8,2016,08,01,10,8,2002,01,27,1976
42186,群馬県,中之条（ナカノジョウ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,71,8,1978,07,22,13,8,2002,01,21,1976
42221,群馬県,田代（タシロ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,53.5,8,2013,09,16,8.5,8,2020,01,08,1976
42241,群馬県,榛名山（ハルナサン）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,101,8,2001,08,28,12,8,2002,01,21,1976
42251,群馬県,前橋（マエバシ）,47624,2025,01,01,12,10,0.0,8,0.0,4,,,,,,114.5,8,1997,09,11,20.0,8,1970,01,31,1912
42261,群馬県,黒保根（クロホネ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,69,8,1988,08,23,10,8,2002,01,21,1978
42266,群馬県,桐生（キリュウ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,67,8,2003,08,08,13,8,2002,01,21,1976
42286,群馬県,上里見（カミサトミ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,88,8,1987,07,15,10,8,2002,01,21,1976
42302,群馬県,伊勢崎（イセサキ）,,2025,01,01,12,10,0.0,8,0.0,4,,,,,,71,8,2001,08,10,13,8,2002,01,21,1998
